# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc12	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc20	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	0.0	0.0	6.43452867077e-05	0.0	1.66456746214e-06	0.0	0.0	0.0	5.24144726842e-06	0.0	1.57493956169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102211168274	0.0	0.0	0.000114024466393	0.000311609096334	0.0	0.0	0.0	4.24202146463e-05	0.0	0.0	1.46188144142e-05
k__Archaea;p__[Parvarchaeota];c__[Micrarchaea];o__[Micrarchaeles];f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70351947123e-05	0.0	0.0	0.0	4.64098654114e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__WCHD3-30;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15002367759e-06	0.0	1.48757502957e-05	1.78808509497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.04285231715e-06	8.69006030902e-06	0.0	0.0	0.0	0.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114;f__	8.71896593064e-05	2.73680177345e-05	0.0	7.35050902275e-05	3.32913492429e-06	1.4432721867e-05	7.97853049975e-05	2.42547721264e-05	4.19315781474e-05	0.0	7.87469780847e-05	6.15002367759e-06	0.0	5.95030011826e-05	3.57617018994e-05	3.61076006499e-05	0.000127011421258	2.09934080699e-05	5.67839823743e-05	0.0	2.38748955473e-05	3.80081554642e-05	1.98899423192e-05	6.22755485438e-05	5.629996622e-05	4.34503015451e-05	9.89805008413e-05	0.0	0.0	0.000453183246839
k__Bacteria;Other;Other;Other;Other	0.0	0.0	0.0	0.0	1.10971164143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91950539375e-06	0.0	0.0	0.0	2.03029195598e-05	0.0	0.0
k__Bacteria;p__;c__;o__;f__	0.00013078448896	0.000205260133009	0.000183136585245	0.000229703406961	0.000323480943477	0.000909261477622	0.000427939363168	0.000185953252969	7.86217090263e-05	9.2000167273e-05	0.000212616840829	0.000239850923426	0.0	0.000200822628991	0.00043361063553	7.22152012999e-05	0.000263792951843	6.99780268996e-05	0.000272563115396	0.00024303201627	0.000461581313915	0.000179181304331	0.000192269442419	4.84365377563e-05	2.41285569514e-05	0.000182491266489	0.000254521287878	0.000142120436919	2.57195030992e-05	0.000204663401798
k__Bacteria;p__AD3;c__ABS-6;o__;f__	0.00013078448896	0.0	2.96978246343e-05	9.18813627844e-06	0.0	0.0	7.25320954522e-06	0.0	2.09657890737e-05	0.0	0.0	6.15002367759e-06	0.0	0.0	0.0	0.0	0.0	4.89846188297e-05	0.0	0.0	0.0	0.0	6.62998077306e-05	0.0	8.84713754886e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__	0.0	0.0	4.94963743906e-06	0.0	0.0	0.0	0.0	0.0	1.57243418053e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000489846188297	1.13567964749e-05	0.0	0.0	0.0	0.0	0.0	6.43428185372e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	1.10971164143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__;o__;f__	0.000239771563093	0.00119050877145	0.00229663177172	0.000624793266934	0.000655839580085	0.00282881348594	0.0012983245086	0.00144720140354	0.000676146697626	0.00172291222348	0.00696123286269	0.00143295551688	0.0	0.0068577208863	0.00180149573318	0.000529578142866	0.00160229792971	8.39736322795e-05	0.00516734239606	0.00110003965259	0.00142453543432	0.00448496234478	0.00132599615461	0.000297538731931	0.000378014058906	0.000999356935537	0.00387437960436	0.00167499086369	0.000180036521694	0.00108179226665
k__Bacteria;p__Acidobacteria;c__AT-s54;o__;f__	4.35948296532e-05	8.21040532034e-05	7.42445615859e-05	8.26932265059e-05	7.04666892308e-05	0.000173192662404	0.000188583448176	0.000210208025096	0.0	0.000234182243968	0.000125995164936	7.99503078087e-05	0.00133868808568	0.000148757502957	0.00015645744581	7.22152012999e-05	0.000234482623861	3.49890134498e-05	1.70351947123e-05	0.000153493905013	0.000183040865863	2.17189459796e-05	0.000232049327057	4.84365377563e-05	0.000297585535734	0.000252011748962	9.89805008413e-05	8.12116782393e-05	7.71585092976e-05	0.000219282216212
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__	0.00514418989908	0.00983880237554	0.00964684336872	0.00544856481311	0.009857013655	0.0106513487379	0.00837020381519	0.00412331126149	0.00699209065607	0.00339564253753	0.00648087629637	0.00653747516928	0.00401606425703	0.00877669267444	0.00723280420915	0.00986941084432	0.00474338807851	0.00703279170341	0.00619513247703	0.00474551989665	0.00775138275437	0.00346417188374	0.0047006563681	0.00666348369419	0.0090079945952	0.00479691329058	0.00417132110688	0.00360376822187	0.00154317018595	0.00447335721073
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__;f__	0.0	0.0	0.0	0.0	1.10971164143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015;f__	0.0	2.73680177345e-05	6.92949241468e-05	0.0	6.38084193822e-05	4.32981656011e-05	7.25320954522e-06	0.000161698480843	3.66901308789e-05	0.000108727470414	0.000196867445212	3.69001420655e-05	0.00133868808568	9.66923769218e-05	4.47021273742e-06	8.42510681832e-05	0.000161206803904	0.0	0.000579196620217	0.0	0.000111416179221	0.000141173148867	0.00015248955778	2.07585161813e-05	0.0	1.7380120618e-05	0.00022624114478	0.000223332115158	0.0	0.000190044587384
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__	0.00226693114197	0.0024631215961	0.00361323533051	0.00199382557242	0.00363153134658	0.00626380129029	0.00331471676217	0.00948361590143	0.00165105588955	0.00463346296993	0.00590602335635	0.00379456460907	0.00803212851406	0.00726680401943	0.00626276804513	0.0026719624481	0.00428907799478	0.00102167919273	0.00672890191135	0.00537228667545	0.00365285901874	0.00484332495344	0.00523105482994	0.00172295684304	0.00221982723953	0.00367589551071	0.00528838675924	0.00462906565964	0.000514390061984	0.00409326803596
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;Other	0.0	0.0	0.0	0.0	2.21942328286e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__	0.0582862872463	0.066066394811	0.0874105971738	0.0682494762762	0.0707424525737	0.0973920071586	0.0622542975267	0.0875678123004	0.0670643177994	0.0857692468532	0.0827788233627	0.0841630740278	0.0896921017403	0.0758663265078	0.0781437888629	0.0823494012156	0.10568815765	0.0522875816993	0.0907408038341	0.0939894345029	0.0943933786956	0.0751366936163	0.0764967181595	0.0889710003529	0.0903373172262	0.0594660826946	0.0813619716916	0.0838409063223	0.0203441269515	0.0715444777429
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.0121193626436	0.010413530748	0.0167891701933	0.011154397442	0.0200635864771	0.018127498665	0.0115906288533	0.0137282010236	0.0102103392789	0.0136912976205	0.0125995164936	0.0130196001255	0.0160642570281	0.0213467016743	0.012699874387	0.0113979659385	0.0118804529423	0.0072427257841	0.0115555404132	0.0295219943975	0.0152878914488	0.0112124058619	0.0101902804482	0.0117700786748	0.00856563771776	0.0100978500791	0.0104212327314	0.00886222438787	0.00617268074381	0.0103355017908
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424	0.00494801316564	0.00581570376858	0.00935481475982	0.00517292072476	0.00612005970249	0.00571535785934	0.00404003771669	0.00707430853687	0.00373715190238	0.00638982979969	0.00617376308184	0.00602702320404	0.0	0.00465610984254	0.00485912124558	0.00649936811699	0.00668275478003	0.00130159130033	0.00714910338092	0.0107445733509	0.00714655206717	0.00606501566479	0.00779685738911	0.00557020184197	0.00357102642881	0.00390183707875	0.00555704811866	0.00828359118041	0.00295774285641	0.00635918427016
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	0.00207075440853	0.0	0.000608805405004	0.0004685949502	3.38462050636e-05	0.0	7.25320954522e-06	8.08492404214e-06	0.00640504856201	4.18182578514e-05	0.0	0.00233700899748	0.0	0.0	8.94042547485e-05	4.81434675332e-05	0.0	0.0103217589677	0.0	1.27911587511e-05	3.18331940631e-05	0.000103164993403	0.0	0.00298230682471	0.00162465616806	0.000208561447416	7.07003577438e-05	4.06058391197e-05	0.00064298757748	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	0.0570438346012	0.000451572292619	0.00174722201599	0.00536587158661	9.43254895215e-05	0.000115461774936	0.000195836657721	3.23396961686e-05	0.00770492748458	7.52728641325e-05	1.57493956169e-05	0.00184500710328	0.00401606425703	2.23136254435e-05	0.000205629785922	0.000385147740266	2.93103279826e-05	0.0568291556451	2.83919911871e-05	7.67469525064e-05	0.000111416179221	0.000841609156708	0.000311609096334	0.00866322075298	0.0264609841234	0.00157290091593	0.00011312057239	0.000152271896699	0.00030863403719	0.000409326803596
k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__	2.17974148266e-05	0.000301048195079	0.000148489123172	0.0	3.4955916705e-05	0.000187625384271	8.70385145427e-05	0.000153613556801	5.24144726842e-06	6.69092125622e-05	0.000173243351786	0.000135300520907	0.0	0.000193384753844	0.000107285105698	2.40717337666e-05	0.000161206803904	1.39956053799e-05	0.000244171124209	0.00011512042876	0.000135291074768	5.97271014438e-05	0.000848637538951	1.38390107875e-05	4.82571139029e-05	2.60701809271e-05	0.000197961001683	0.000345149632517	0.0	0.000116950515313
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__	0.0	0.000191576124141	4.94963743906e-06	0.0	0.0	0.0	7.25320954522e-06	8.08492404214e-06	0.0	0.0	3.93734890424e-05	0.0	0.0	2.97515005913e-05	0.0	0.0	4.39654919739e-05	0.0	2.83919911871e-05	5.11646350043e-05	7.95829851578e-06	0.0	4.64098654114e-05	0.0	0.0	0.0	2.82801430975e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__	0.000108987074133	0.000629464407893	0.000440517732076	0.000220515270682	0.00024857540768	0.000663905205883	0.000543990715892	0.00109146474569	0.000172967759858	0.000577091958349	0.00208679491924	0.0003567013733	0.0	0.00270738655381	0.000759936165362	0.000529578142866	0.00125545904859	6.99780268996e-06	0.00311176223411	0.00035815244503	0.000525247702041	0.000885047048667	0.00177683484718	0.00016606812945	0.000160857046343	0.000521403618541	0.00169680858585	0.00205059487554	0.000154317018595	0.000277757473869
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.0198138500774	0.000561044363557	0.0017620709283	0.00133227976037	0.00036509513003	0.000432981656011	0.000355407267716	0.000129358784674	0.00404639729122	0.000326182411241	0.000251990329871	0.000492001894207	0.0	0.0001710711284	0.000326325529832	0.000300896672083	0.000297988334489	0.0105246952457	0.00019874393831	0.000230240857519	0.000278540448052	0.000542973649489	0.000384538884837	0.00220732222061	0.00462464008236	0.00139040964944	0.00056560286195	0.000456815690096	0.000282914534091	0.000292376288283
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__	0.00146042679338	0.00106735269164	0.000554359393174	0.000633981403212	0.000102648326832	0.000317519881074	0.000355407267716	0.000315312037643	0.000545110515916	0.000409818926944	0.00115758057785	0.000504301941562	0.0	0.000357018007096	0.00015645744581	0.000361076006499	0.00041522964642	0.000363885739878	0.000800654151477	0.00024303201627	0.000318331940631	0.000852468629697	0.00204866405887	0.000546640926107	0.00111795647208	0.000451883136069	0.000777703935182	0.00209120071466	7.71585092976e-05	0.000336232731525
k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27135929497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38390107875e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__	0.000544935370665	0.00361257834095	0.00290543717673	0.000202138998126	0.00192867883281	0.00304530431394	0.00305360121854	0.00218292949138	0.00145188089335	0.0023920043491	0.00332312247518	0.00223860861864	0.0	0.00324291356445	0.00229768934704	0.00235902990913	0.00356120484988	0.000174945067249	0.0101302624556	0.00150935673263	0.00353348454101	0.00379538580993	0.00346747994431	0.000643514001619	0.000498656843663	0.00305890122877	0.00482176439813	0.00342104194583	0.000180036521694	0.00168116365763
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.000261568977919	0.00164208106407	0.00280644442795	0.000514535631592	0.00438779983021	0.0084431422922	0.00345252774353	0.00641134476542	0.00124746444988	0.00282691423075	0.00779595083039	0.00230010885542	0.00401606425703	0.0214136425506	0.00629852974703	0.00120358668833	0.0043672388694	0.000426865964087	0.00717749537211	0.00372222719656	0.00305598663006	0.00302979296415	0.0011072067891	0.000996408776701	0.000482571139029	0.0034673340633	0.0106898940909	0.00223332115158	0.00030863403719	0.00178349535853
k__Bacteria;p__Acidobacteria;c__S035;o__;f__	0.0	0.00149155696653	0.00104437349964	9.18813627844e-05	0.000616444816814	0.000808232424553	0.0012983245086	0.0010752948976	0.000319728283374	0.00180654873918	0.00177180700691	0.000725702793956	0.0	0.000751225389931	0.000952155313071	0.00018053800325	0.00198333219349	2.79912107598e-05	0.00396352196972	0.000920963430077	0.00138474394175	0.00101536072454	0.00297023138633	0.000200665656419	4.82571139029e-05	0.000860315970593	0.00254521287878	0.00160393064523	0.000154317018595	0.000862510050435
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__JH-WHS99;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09934080699e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.04285231715e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;Other	0.00279006909781	1.36840088672e-05	3.46474620734e-05	1.83762725569e-05	0.000105422605936	5.77308874681e-05	5.80256763618e-05	6.46793923371e-05	8.38631562947e-05	0.000158909379835	3.14987912339e-05	5.53502130983e-05	0.0	4.4627250887e-05	7.15234037988e-05	6.01793344166e-05	8.30459292839e-05	0.000692782466306	0.000130603159461	1.27911587511e-05	6.36663881262e-05	4.8867628454e-05	0.000119339653915	4.15170323625e-05	0.00011259993244	4.34503015451e-05	7.07003577438e-05	0.0	5.14390061984e-05	1.46188144142e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.0119885781546	0.00264101371138	0.00218279011062	0.0040887206439	0.00434951477858	0.00242469727366	0.00240081235947	0.00185144760565	0.00496889201046	0.00122109312926	0.00125995164936	0.00496921913149	0.0	0.00228342767038	0.00199371488089	0.00488656195462	0.00242298711323	0.0118752711649	0.00129467479813	0.00168843295514	0.00233973976364	0.00224791090888	0.00173705496254	0.00438696641964	0.00884713754886	0.00286771990198	0.00195132987373	0.00178665692127	0.00347213291839	0.00273371829545
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659	0.0	4.10520266017e-05	4.94963743906e-05	0.0	7.21312566929e-06	0.0	0.0	0.0	1.57243418053e-05	1.67273031406e-05	0.0	0.0	0.0	0.0	1.78808509497e-05	0.0	4.88505466376e-06	1.39956053799e-05	5.67839823743e-06	0.0	2.38748955473e-05	4.34378919591e-05	0.000106079692369	1.38390107875e-05	8.04285231715e-06	5.21403618541e-05	4.24202146463e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f	2.17974148266e-05	1.36840088672e-05	9.40431113421e-05	9.18813627844e-06	5.54855820715e-06	0.0	7.25320954522e-06	0.0	0.0	0.0	2.36240934254e-05	6.15002367759e-06	0.0	7.43787514783e-06	0.0	0.0	1.46551639913e-05	0.0	9.08543717988e-05	2.55823175021e-05	7.95829851578e-06	0.000146602885362	0.000338129019426	1.38390107875e-05	1.60857046343e-05	4.34503015451e-05	4.24202146463e-05	0.000314695253177	0.000771585092976	1.46188144142e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PK34	0.0	0.0	0.0	0.0	1.10971164143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.00595069424766	0.000985248638441	0.00162348108001	0.00282994597376	0.000903860131945	0.000418548934143	0.000449698991804	0.00067913361954	0.00307148809929	0.000443273533225	0.000637850522486	0.00199260767154	0.00267737617135	0.000743787514783	0.000952155313071	0.000830474814949	0.000556896231669	0.0124350953801	0.000692764584966	0.000844216477571	0.000708288567904	0.000939344413616	0.000457468673341	0.00240106837163	0.00585519648688	0.00155552079531	0.000551462790402	0.000720753644374	0.000565829068182	0.000672465463051
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.000283366392746	0.000273680177345	0.000188086222684	0.000321584769745	0.00155304144218	0.000158759940537	0.000217596286357	0.000210208025096	4.71730254158e-05	0.000342909714381	0.000149619258361	0.0003567013733	0.00133868808568	0.000148757502957	0.000187748934972	0.000794367214299	8.30459292839e-05	0.000195938475319	4.54271858994e-05	0.000434899397536	0.000541164299073	0.000412659973611	0.000112709673142	0.000186826645631	0.000128685637074	0.000260701809271	9.89805008413e-05	0.000233483574938	0.000360073043389	0.000380089174768
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__	0.00202715957887	0.00351679027888	0.00140074739525	0.00168142893895	0.00262668745526	0.00382467129476	0.00368463044897	0.00217484456734	0.000686629592163	0.00162254840463	0.00374048145902	0.00323491245441	0.0107095046854	0.00184459303666	0.00191325105162	0.0023831016429	0.00233017107461	0.000328896726428	0.00210100734785	0.00346640402154	0.00214078230074	0.00149317753609	0.00305642113638	0.000837260152644	0.00264609841234	0.0018336027252	0.00190890965908	0.00362407114143	0.000282914534091	0.00168116365763
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	0.00562373302526	5.4736035469e-05	6.43452867077e-05	4.59406813922e-05	5.43758704301e-05	0.000115461774936	4.35192572713e-05	4.85095442528e-05	0.000172967759858	3.34546062811e-05	9.44963737017e-05	3.69001420655e-05	0.0	8.18166266261e-05	4.02319146368e-05	0.0	5.86206559651e-05	0.000531833004437	2.83919911871e-05	0.0	3.18331940631e-05	4.34378919591e-05	4.64098654114e-05	2.07585161813e-05	0.000538871105249	1.7380120618e-05	4.24202146463e-05	7.10602184594e-05	5.14390061984e-05	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];Other;Other	0.0	0.0	0.0	0.0	1.10971164143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__	6.53922444798e-05	2.73680177345e-05	1.97985497562e-05	9.18813627844e-05	1.553596298e-05	7.21636093351e-05	0.000268368753173	3.23396961686e-05	3.66901308789e-05	0.000125454773554	0.000188992747403	0.000202950781361	0.0	0.000245449879878	0.00012069574391	3.61076006499e-05	3.90804373101e-05	0.000132958251109	0.000141959955936	3.83734762532e-05	0.000159165970316	8.14460474233e-05	9.28197308228e-05	0.0	0.000144771341709	0.000225941568034	0.000212101073231	0.000172574816259	0.0	0.000204663401798
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	0.000108987074133	0.00307890199513	0.00265795530477	0.000312396633467	0.000532106732066	0.00356488230115	0.00137085660405	0.00152805064396	0.00140470786794	0.00141345711538	0.00414209104726	0.00264451018136	0.0	0.00142063415324	0.0013142425448	0.00164891376301	0.00220315965336	2.09934080699e-05	0.00792704393945	0.00241752900395	0.00341411006327	0.00534829044746	0.00478684611815	0.000304458237325	0.000458442582077	0.00136433946852	0.00476520411193	0.0251451658749	0.000257195030992	0.00166654484321
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	0.000697517274451	0.000574728372424	0.000202935135001	0.000477783086479	0.000781236995567	0.00105358869629	0.000739827373613	0.000759982859961	0.000162484865321	0.000409818926944	0.000472481868508	0.000578102225694	0.0	0.000304952881061	0.000911923398435	0.000782331347415	0.00068879270759	3.49890134498e-05	0.000215779133022	0.000729096048811	0.000724205164936	0.000298635507219	0.000702777961944	0.000532801915319	0.000233242717197	0.00044319307576	0.000325221645622	0.000284240873838	0.000128597515496	0.000906366493677
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.0	0.0	0.0	1.83762725569e-05	0.0	0.0	1.45064190904e-05	0.0	5.24144726842e-06	0.0	0.0	2.46000947104e-05	0.0	0.0	3.1291489162e-05	2.40717337666e-05	9.77010932752e-06	0.000216931883389	0.0	0.0	0.0	0.0	0.0	8.30340647251e-05	6.43428185372e-05	3.47602412361e-05	0.0	0.0	0.0	2.92376288283e-05
