# Constructed from biom file
#OTU ID	515rcbc12	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc20	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc30	515rcbc13	515rcbc9	515rcbc28	515rcbc23	515rcbc32	515rcbc16	515rcbc19	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36
k__Bacteria;p__Bacteroidetes	0.189380059592	0.0755018706256	0.0597331995149	0.052049603371	0.0640196742965	0.0916834464672	0.10843373494	0.0478546654054	0.0378749162436	0.0787874994971	0.0926540457569	0.0549080144207	0.0502326973202	0.0299772607301	0.0960435885185	0.0837437163433	0.0515613604721	0.0942601065135	0.0896576260981	0.0849787115515	0.145080339411	0.0728280277318	0.101809871742	0.0939600617462	0.08976983347	0.105759048379	0.0947905065954	0.0703620550603	0.0845404542974	0.219233044418
k__Bacteria;p__Chlamydiae	0.00126784555033	0.000624781512418	0.000535273700498	0.00156954794191	0.000851625910284	0.00138390107875	0.00133868808568	0.000485095442528	0.00122085562105	0.000460431911955	0.00105255463782	0.000424999755747	0.000645725220295	0.000964388679092	0.00158954757617	0.000703513731309	0.000483988596433	0.000490712543479	0.00129998084239	0.000859496239704	0.000962869350665	0.0013592420416	0.00247396311069	0.00127920492494	0.00102622019753	0.000348154058171	0.00172247382879	0.000915491422717	0.0013225847084	0.000874463105373
k__Bacteria;p__Chlorobi	0.00394890887603	0.00122724939939	0.000627273867771	0.001159485867	0.000877696091211	0.00116247690615	0.00267737617135	0.000735728087835	0.000562161425505	0.00141705743776	0.00223667860537	0.000639942160953	0.00109458299538	0.000426361310756	0.00109338821713	0.00148377441512	0.000755817808128	0.00199171561765	0.00103998467391	0.000907246030799	0.0020220256364	0.00061929962842	0.0010954624791	0.000787203030732	0.000401800500622	0.00148690795677	0.00117306407306	0.00095908625237	0.00141355614337	0.00100306062087
k__Bacteria;p__Chloroflexi	0.0136705377108	0.035419161454	0.0531677330322	0.0384751346842	0.0313102872934	0.0246403587072	0.0200803212851	0.0561497974727	0.0415374831068	0.0283232679043	0.0347050654192	0.034112336717	0.0515713959477	0.0319974012263	0.025212245948	0.0359303649318	0.0696943578864	0.0241603764054	0.0390815293248	0.0283156261191	0.0271890232894	0.0225843293065	0.0239638969112	0.0274537056968	0.0389637890873	0.0250743453978	0.0427945652981	0.0292085358676	0.0264586919707	0.0121396054628
k__Bacteria;p__Cyanobacteria	0.00196474446115	0.00259581842659	0.00184000334546	0.00599539033668	0.00233762622313	0.00133546454099	0.00133868808568	0.00153613556801	0.000999398089787	0.00334371912759	0.00334770850084	0.00705890398914	0.00236240934254	0.00132984123117	0.00204895439009	0.00170122411389	0.00300338129019	0.00249686088299	0.00307890199513	0.00396323266086	0.00470602395138	0.00442356877443	0.000912011824705	0.00337021297532	0.00411574026313	0.00501196779575	0.000806790902566	0.00150402162304	0.00251221116569	0.00205756024794
k__Bacteria;p__Elusimicrobia	0.00171450448601	0.00283383043132	0.00140509346381	0.00306839552608	0.00332829309835	0.00163300327293	0.0	0.00244973198477	0.00216346972846	0.0037147467848	0.00216358453329	0.00239367678524	0.00287426470009	0.00180695984083	0.0031974714249	0.00282684608399	0.00209507392429	0.00357931502302	0.00328416212814	0.00412239863117	0.00323764819161	0.00352276931491	0.00311341967744	0.00262606011033	0.00204701065857	0.00328570392399	0.00152943796867	0.00383634500948	0.00489146408028	0.000874463105373
k__Bacteria;p__FBP	0.000120403713095	2.23136254435e-05	0.000108727470414	2.82801430975e-05	6.08304221631e-05	0.0001107120863	0.0	4.04246202107e-05	3.40703894246e-05	4.47021273742e-05	0.000204663401798	8.79309839477e-05	3.93734890424e-05	4.06058391197e-05	0.000165386453012	3.83734762532e-05	0.000132599615461	2.8865443734e-05	0.00024631215961	3.18331940631e-05	0.000120358668833	4.02142615857e-05	0.000152001970784	0.000184500710328	7.05865744335e-05	5.07724668166e-05	4.45467369515e-05	0.000196176733439	4.89846188297e-05	0.000797304596075
k__Bacteria;p__FCPU426	3.05170701393e-05	8.18166266261e-05	5.01819094217e-05	4.24202146463e-05	5.21403618541e-05	0.000304458237325	0.0	2.42547721264e-05	4.54271858994e-05	7.15234037988e-05	4.38564432425e-05	6.83907652927e-05	2.36240934254e-05	0.0	0.000248079679518	1.27911587511e-05	7.29297885036e-05	0.000216490828005	0.0	1.59165970316e-05	7.22152012999e-05	0.00011259993244	0.00023062367981	1.23000473552e-05	5.42973649489e-05	1.45064190904e-05	4.94963743906e-06	0.000392353466879	0.000720773677065	5.14390061984e-05
k__Bacteria;p__Fibrobacteres	0.000196418960533	0.000647095137861	6.69092125622e-05	9.89805008413e-05	0.000399742774215	6.91950539375e-05	0.0	0.000282972341475	0.00022145753126	0.000724174463463	0.000116950515313	9.77010932752e-05	0.000133869862744	0.000131968977139	0.000192950861847	0.000102329270009	7.29297885036e-05	0.000360818046675	2.73680177345e-05	0.000230790656958	0.000312932538966	7.23856708543e-05	0.00013103618171	0.000104550402519	0.000304065243714	0.000282875172264	7.42445615859e-05	8.71896593064e-05	0.000531833004437	0.000180036521694
k__Bacteria;p__Firmicutes	0.00552414455104	0.00154707803075	0.0161251202275	0.0139562506186	0.00734310096112	0.0103446605637	0.00267737617135	0.00354119673046	0.0185683622364	0.00406342337832	0.00830348658724	0.0128379236564	0.00790619659971	0.0252263775531	0.013396302694	0.00740608091687	0.0166677716635	0.00295870798274	0.0116587755549	0.0145000198957	0.0102425227177	0.00739942413177	0.0141676319665	0.00565187175971	0.012705583398	0.00438819177486	0.013809488455	0.0221897682935	0.017130620985	0.0100306062087
k__Bacteria;p__Fusobacteria	0.0	0.0	1.67273031406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01514597799e-05	0.0	0.0	0.0	0.0	0.0	1.59165970316e-05	0.0	0.0	0.0	0.0	4.34378919591e-05	0.0	0.0	0.0	6.99780268996e-06	0.0
k__Bacteria;p__GAL15	0.0	2.23136254435e-05	0.0	1.41400715488e-05	0.0	0.0	0.0	5.6594468295e-05	4.54271858994e-05	4.47021273742e-06	0.0	3.41953826463e-05	1.57493956169e-05	6.09087586795e-05	0.0	0.0	6.62998077306e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62892094847e-05	0.0	4.94963743906e-06	0.0	0.0	0.0
k__Bacteria;p__GN02	3.27364934222e-05	9.66923769218e-05	0.000125454773554	0.000155540787036	7.82105427812e-05	0.000103792580906	0.0	0.000218292949138	0.000193065540072	6.70531910614e-05	0.000116950515313	0.000180747022559	0.000125995164936	0.000121817517359	0.00011944577162	5.11646350043e-05	0.000232049327057	0.00014432721867	5.4736035469e-05	7.1624686642e-05	2.40717337666e-05	7.23856708543e-05	3.66901308789e-05	5.53502130983e-05	6.51568379387e-05	0.000159570609995	4.45467369515e-05	8.71896593064e-05	9.09714349694e-05	0.000102878012397
k__Bacteria;p__GN04	0.0	3.71893757391e-05	0.0	1.41400715488e-05	0.0	0.0	0.0	0.0	3.9748787662e-05	0.0	0.0	0.0	1.57493956169e-05	0.0	0.0	0.0	1.98899423192e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GOUTA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000106079692369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes	0.0108296759087	0.0337530774208	0.0275498682725	0.0365945051682	0.024662391157	0.0416277444488	0.0307898259705	0.0202850744217	0.0333094840607	0.0234373253823	0.0340910752138	0.0207224018837	0.0358141256329	0.09178949933	0.0385901723694	0.0210542473043	0.0637936749983	0.0289231746215	0.0363173595336	0.0140543551789	0.0194258891497	0.048361670983	0.03202524281	0.0311990701164	0.0379701473088	0.0184231522449	0.0483233103175	0.0707108136975	0.0133238163217	0.0218615776343
k__Bacteria;p__Lentisphaerae	1.10971164143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__MVP-21	2.77427910357e-05	0.0	3.34546062811e-05	5.6560286195e-05	5.21403618541e-05	3.45975269688e-05	0.0	0.0	5.67839823743e-06	5.81127655865e-05	2.92376288283e-05	3.41953826463e-05	3.93734890424e-05	5.07572988996e-05	2.75644088353e-05	0.0	4.64098654114e-05	0.0	0.0	0.0	0.0	1.60857046343e-05	5.24144726842e-06	1.84500710328e-05	5.42973649489e-06	2.90128381809e-05	1.48489123172e-05	0.0	0.0	0.0
k__Bacteria;p__NC10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.38191770865e-05	0.0	0.0	0.0	3.14987912339e-05	0.0	0.0	0.0	6.62998077306e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.94963743906e-06	0.0	0.0	0.0
k__Bacteria;p__NKB19	0.000159798476366	7.43787514783e-06	3.34546062811e-05	7.07003577438e-05	0.0	6.91950539375e-05	0.0	2.42547721264e-05	3.40703894246e-05	2.23510636871e-05	0.000102331700899	6.83907652927e-05	4.72481868508e-05	8.12116782393e-05	2.75644088353e-05	8.95381112575e-05	0.000145859577007	1.4432721867e-05	9.57880620707e-05	4.77497910947e-05	0.0	4.02142615857e-05	2.62072363421e-05	5.53502130983e-05	2.71486824744e-05	2.17596286357e-05	9.89927487812e-06	6.53922444798e-05	1.39956053799e-05	0.000437231552686
k__Bacteria;p__Nitrospirae	0.00765479090258	0.0207516716624	0.0135574791954	0.0259753114351	0.0173975007387	0.00747306582525	0.0187416331995	0.0252249630115	0.0301863650302	0.0172997232938	0.00957532344127	0.0183824606997	0.0215215491106	0.0337333008487	0.00871035319196	0.017830875299	0.0140091493735	0.0255170522609	0.0125208681135	0.0112689506983	0.00844917855209	0.0144610484662	0.00830769392045	0.0147231566842	0.0212031210125	0.00865307898745	0.0190214566783	0.010310177213	0.00300905515668	0.00190324322934
k__Bacteria;p__OD1	8.60026522108e-05	0.000193384753844	0.000225818592397	0.000183820930134	0.00026939186958	0.000512043399138	0.0	0.000153613556801	0.000215779133022	0.000151987233072	0.000263138659455	0.00019540218655	0.000133869862744	0.000263937954278	0.000238891543239	3.83734762532e-05	0.000384538884837	0.00014432721867	0.000465256301486	0.000167124268831	6.01793344166e-05	0.000386056911223	0.000167726312589	0.000258300994459	0.000228048932785	0.000116051352724	0.000197985497562	0.000653922444798	0.000363885739878	0.00030863403719
k__Bacteria;p__OP11	1.553596298e-05	7.43787514783e-06	3.34546062811e-05	1.41400715488e-05	0.0	5.535604315e-05	0.0	1.61698480843e-05	0.0	2.68212764245e-05	2.92376288283e-05	4.88505466376e-06	0.0	1.01514597799e-05	9.18813627844e-06	1.27911587511e-05	7.95597692767e-05	4.32981656011e-05	4.10520266017e-05	0.0	0.0	1.60857046343e-05	7.86217090263e-05	2.46000947104e-05	2.17189459796e-05	3.62660477261e-05	2.47481871953e-05	4.35948296532e-05	2.09934080699e-05	2.57195030992e-05
k__Bacteria;p__OP3	0.000137604243537	0.000267763505322	0.000501819094217	0.000721143648987	0.000417122894833	0.000159148624056	0.00133868808568	0.000137443708716	0.0010618604704	0.000263742551508	0.000482420875667	0.00015632174924	0.000401609588232	0.00270028830146	0.000192950861847	0.000217449698768	0.00101438705828	0.000173192662404	0.000383152248283	0.000318331940631	0.000349040139616	0.000554956809883	5.76559199526e-05	0.000448951728464	0.00026605708825	0.000297381591354	0.000356373895612	0.000741112104104	0.000321898923738	0.000231475527893
k__Bacteria;p__OP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89927487812e-06	0.0	0.0	0.0
k__Bacteria;p__PAUC34f	0.0	0.0	0.0	0.0	1.7380120618e-05	0.0	0.0	0.0	3.40703894246e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes	0.0510861302691	0.081861253877	0.0575670137582	0.0539867931732	0.0477692615187	0.0479244943571	0.0468540829987	0.0577991219772	0.0740747050072	0.0628064889608	0.0523645932315	0.065537893369	0.0756364724504	0.0540869777074	0.0499558969459	0.056933447601	0.0548365709739	0.0632008890557	0.0525602780591	0.0768453304683	0.0633447674069	0.0548924670645	0.044735752436	0.0532223049059	0.0518322645802	0.0627185029376	0.0535649763655	0.0430498942825	0.0805167177506	0.0447776548957
k__Bacteria;p__Proteobacteria	0.356220211178	0.276860026628	0.252005185464	0.265267742255	0.266150477084	0.390689113542	0.327978580991	0.241294558038	0.255363247135	0.274779506757	0.340530662963	0.276200990689	0.244603863327	0.294412636537	0.345676063067	0.311720538764	0.231240469403	0.305280932931	0.259517228167	0.2353905535	0.268086898959	0.298663277945	0.286623302426	0.348195890554	0.268169255746	0.246543845652	0.277981537852	0.289382479238	0.199367398637	0.388158740773
k__Bacteria;p__SBR1093	0.0	0.0	0.0	2.82801430975e-05	0.0	0.0	0.0	0.0	5.67839823743e-05	0.0	2.92376288283e-05	0.0	7.87469780847e-06	0.000233483574938	0.0	0.0	1.32599615461e-05	0.0	4.10520266017e-05	7.95829851578e-06	0.0	0.0	0.0	0.0	2.17189459796e-05	0.0	9.89927487812e-06	0.0	0.0	0.0
k__Bacteria;p__SR1	1.66456746214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.92376288283e-05	0.0	0.0	0.0	2.75644088353e-05	0.0	1.32599615461e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35948296532e-05	0.0	0.0
k__Bacteria;p__Spirochaetes	2.10845211872e-05	0.00023801200473	1.67273031406e-05	0.0	2.60701809271e-05	1.38390107875e-05	0.0	4.04246202107e-05	3.9748787662e-05	0.000151987233072	0.0	9.28160386115e-05	7.87469780847e-06	0.0	0.000156198316733	0.0	1.32599615461e-05	0.000158759940537	0.0	7.95829851578e-06	1.20358668833e-05	3.21714092686e-05	7.86217090263e-05	3.0750118388e-05	5.97271014438e-05	0.0	3.95970995125e-05	0.0	2.09934080699e-05	2.57195030992e-05
k__Bacteria;p__TM6	0.00088444017822	0.000855355642	0.000501819094217	0.00197961001683	0.00165980151902	0.00202049557498	0.0	0.000444670822318	0.00149909713468	0.000406789359106	0.000979460565748	0.00126522915791	0.00144894439676	0.000954237219312	0.001617111985	0.000933754588828	0.00173042498177	0.00168862845844	0.00119050877145	0.00108232859815	0.0010832280195	0.00250132707063	0.00203368154015	0.00125460483023	0.00100993098805	0.00110248785087	0.00105922241196	0.00161300869717	0.00133658031378	0.00236619428513
k__Bacteria;p__TM7	0.000172560160242	0.00027520138047	0.000217454940827	0.000311081574073	0.000182491266489	0.000366733785869	0.00133868808568	0.000420416050191	0.000119246362986	0.000402319146368	0.00059937139098	0.000273563061171	0.000212616840829	0.000233483574938	0.000459406813922	0.000166285063764	0.000145859577007	0.000187625384271	0.000177892115274	0.000214874059926	0.000132394535716	0.000522785400614	0.000319728283374	0.000399751539043	0.000130313675877	0.000427939363168	6.92949241468e-05	0.000370556052052	0.000286909910288	2.57195030992e-05
k__Bacteria;p__Tenericutes	0.000399496190915	0.000461148259165	4.18182578514e-05	0.000197961001683	0.000147731025253	0.00027678021575	0.0	0.000105104012548	0.000329347097771	0.000272682976983	2.92376288283e-05	3.41953826463e-05	3.14987912339e-05	0.000172574816259	3.67525451137e-05	0.00214891467018	3.31499038653e-05	0.000346385324808	0.000478940310353	0.00035812343321	0.000156466269483	0.000160857046343	5.24144726842e-05	0.000202950781361	5.42973649489e-05	0.00142162907086	0.000292028608904	2.17974148266e-05	0.00116863304922	2.57195030992e-05
k__Bacteria;p__Verrucomicrobia	0.101880406376	0.1182175876	0.0955212645841	0.084387947003	0.210012687488	0.105411745168	0.0963855421687	0.0664419057783	0.0899912552667	0.16408362874	0.0909144068416	0.103978388518	0.0977013757097	0.047417468632	0.13554338638	0.0885404008749	0.10694821985	0.0873612654611	0.119639289526	0.164227448172	0.123475958356	0.15813856226	0.167700105353	0.117028800561	0.10536946642	0.201530427214	0.104971910808	0.109466617259	0.171285216442	0.0661762814742
k__Bacteria;p__WPS-2	4.99370238643e-06	7.43787514783e-06	6.69092125622e-05	0.0	4.34503015451e-05	0.000214504667206	0.0	5.6594468295e-05	3.9748787662e-05	5.36425528491e-05	0.000102331700899	2.93103279826e-05	7.87469780847e-06	7.10602184594e-05	4.59406813922e-05	2.55823175021e-05	8.61897500497e-05	5.77308874681e-05	2.73680177345e-05	4.77497910947e-05	6.01793344166e-05	6.43428185372e-05	0.000424557228742	0.000123000473552	5.97271014438e-05	5.07724668166e-05	9.89927487812e-06	0.000653922444798	0.00194538914781	5.14390061984e-05
k__Bacteria;p__WS1	5.54855820715e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62998077306e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WS2	1.66456746214e-06	0.0	4.18182578514e-05	5.6560286195e-05	0.0	4.84365377563e-05	0.0	3.23396961686e-05	0.0	8.94042547485e-06	0.0	4.88505466376e-05	7.87469780847e-06	1.01514597799e-05	1.83762725569e-05	2.55823175021e-05	0.0	2.8865443734e-05	8.21040532034e-05	1.59165970316e-05	1.20358668833e-05	3.21714092686e-05	5.24144726842e-06	2.46000947104e-05	5.42973649489e-06	7.25320954522e-06	9.89927487812e-06	6.53922444798e-05	1.39956053799e-05	2.57195030992e-05
k__Bacteria;p__WS3	0.0107830680198	0.0302944654771	0.00861456111738	0.019866800526	0.00798616542399	0.00202741508037	0.0053547523427	0.0130086427838	0.0195904739191	0.0112738765238	0.00491192164315	0.0137123484412	0.0185527880368	0.00610102732773	0.0024716086589	0.00816075928318	0.00876483458198	0.0269747571695	0.00473466706806	0.00546735108034	0.00338207859421	0.00807502372641	0.00458626635987	0.00610697351185	0.00614646171221	0.0112787408428	0.0110178929393	0.00272467685333	0.00166547704021	0.000437231552686
k__Bacteria;p__WS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67839823743e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.29297885036e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.94963743906e-06	0.0	0.0	0.0
k__Bacteria;p__ZB3	1.10971164143e-06	2.23136254435e-05	0.0	0.0	0.0	0.0	0.0	8.08492404214e-06	1.13567964749e-05	4.47021273742e-06	0.0	1.46551639913e-05	1.57493956169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Caldithrix]	1.22068280557e-05	0.000535527010644	5.85455609919e-05	0.000381781931817	1.7380120618e-05	6.91950539375e-06	0.0	1.61698480843e-05	0.000880151726801	5.81127655865e-05	0.000102331700899	6.35057106289e-05	0.000283489121105	0.000121817517359	0.0	5.11646350043e-05	0.00015248955778	0.00014432721867	0.0	0.000190999164379	0.00010832280195	0.0	9.43460508316e-05	6.76502604535e-05	0.000271486824744	5.80256763618e-05	0.000153438760611	0.0	6.99780268996e-06	0.0
k__Bacteria;p__[Thermi]	1.10971164143e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.61698480843e-05	0.0	0.0	0.0	0.0	0.0	2.03029195598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
